0.007643423989884615 2549.3057702418027 545.2049774865383
0.011038831080398364 4047.854983612532 385.7351842428006
0.014435892520578909 8494.834603172822 732.5672357589099
0.017832109356645084 10813.44395475513 783.8911613428858
0.021228311057183733 21391.99195079559 1500.4087057666388
0.024624494856668563 16647.93445215726 1652.7704648328843
0.028021489910278734 17362.874156554553 2982.3213758646593
0.030568181137362486 15310.664825514272 1852.05811361314
0.043305560751338686 14773.139354718687 2351.7901461663864
0.056041610189495356 14742.022800699984 2257.8963748244664
0.06877785090723394 13186.045196145114 2093.8351993937695
0.08151497306342893 16205.038242929233 2485.076940519304
